Provincia,Partido,Unnamed: 2,Poblacion,ADSL,CABLEMODEM,Unnamed: 6,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,Unnamed: 13,Latitud,Longitud
RIO NEGRO,25 de Mayo,Aguada de Guerra,00,--,--,--,0,--,SI,--,0,0,620910100,"-41,0639017102391",0
0,25 de Mayo,Clemente Onelli,1140,0,--,--,SI,0,--,--,0,--,620910200,"-41,2448350046555",0
0,25 de Mayo,Colan Conhue,760,0,--,--,--,0,--,0,--,--,620910300,0,"-69,1112545579991"
0,25 de Mayo,El Caín,00,0,--,--,0,0,--,0,--,--,00,0,"-68,0774152377244"
RIO NEGRO,0,Ingeniero Jacobacci,62610,SI,0,SI,SI,SI,0,SI,0,SI,620910500,"-41,3268134240327",0
RIO NEGRO,0,0,51870,--,0,0,--,SI,0,--,--,0,620910600,"-40,8451911426273","-68,0832025061279"
RIO NEGRO,25 de Mayo,Maquinchao,00,--,--,--,0,0,SI,SI,--,SI,00,"-41,2475165638608","-68,7003410687453"
0,25 de Mayo,Mina Santa Teresita,30,0,--,--,--,0,--,0,--,--,00,0,"-69,411658784618"
RIO NEGRO,0,Pilquiniyeu,460,--,0,--,--,SI,0,--,--,0,620910900,"-41,9083865405739","-68,3424732450183"
RIO NEGRO,9 de Julio,0,820,--,--,0,--,SI,--,--,0,0,620490100,"-41,0632755118249",0
0,9 de Julio,Cona Niyeu,00,0,--,--,--,0,--,SI,--,--,00,"-41,8812021704501","-66,9407404270844"
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,00,--,--,--,0,SI,SI,0,--,--,620490300,0,"-67,2619207148835"
0,Guatraché,General Manuel J Campos,00,0,--,--,0,0,--,SI,0,0,420700200,"-37,4589894326191",0
0,Guatraché,Guatraché,36970,0,SI,--,SI,0,SI,SI,SI,0,420700300,"-37,6669652272263","-63,5415367289386"
LA PAMPA,0,0,390,--,0,0,--,--,0,0,--,--,00,0,"-64,1373213494442"
LA PAMPA,0,Santa Teresa,4660,--,0,--,SI,--,0,SI,--,--,00,"-37,5749339058948","-63,4328864695669"
0,Hucal,Abramo,3120,0,--,--,SI,0,SI,--,--,0,420770100,"-37,8943313295474",0
LA PAMPA,Hucal,Bernasconi,00,0,--,--,0,SI,SI,SI,0,SI,420770200,"-37,9020681912485",0
LA PAMPA,Hucal,General San Martín (Est Villa Alba),00,--,--,--,0,--,SI,SI,SI,SI,00,"-37,9785301335454","-63,6065854529977"
0,Hucal,Hucal,00,0,--,--,0,0,--,0,--,--,00,0,"-64,0306677804584"
LA PAMPA,Hucal,0,24340,--,--,0,SI,SI,SI,SI,SI,0,420770500,"-38,0837587172211","-63,4321816643775"
LA PAMPA,0,0,2080,--,0,0,SI,SI,0,--,0,0,420840100,"-38,3336784745408",0
LA PAMPA,0,La Reforma,2210,--,0,--,--,SI,0,0,--,SI,420910100,0,"-66,2268538972728"
LA PAMPA,Limay Mahuida,0,750,--,--,0,--,SI,0,--,--,--,00,"-37,1597120530545","-66,6745400356471"
0,Loventué,Carro Quemado,3010,0,--,--,SI,0,SI,SI,0,0,420980100,"-36,47556498406",0
0,Loventué,Loventué,00,--,--,--,0,--,--,SI,--,0,420980200,"-36,1887459763907","-65,2899702728719"
LA PAMPA,0,0,6890,--,0,0,--,SI,0,SI,--,SI,00,"-36,2016818772905","-65,0972782402489"
LA PAMPA,0,Telén,12400,--,0,--,SI,SI,0,0,--,SI,420980400,0,"-65,5097731802402"
0,Loventué,Victorica,00,0,--,--,0,0,SI,SI,SI,0,420980500,"-36,2048593679219","-65,4403752727095"
LA PAMPA,Maracó,Agustoni,00,--,--,--,0,--,SI,SI,0,--,421050100,"-35,7811018772957",0
LA PAMPA,0,0,3770,--,0,0,SI,--,0,0,--,--,00,0,"-63,716840693317"
LA PAMPA,Maracó,0,567950,SI,SI,0,SI,SI,SI,0,SI,SI,421050300,0,"-63,760929267739"
LA PAMPA,0,0,3670,--,0,0,SI,--,SI,SI,0,SI,421050400,"-35,547293621716",0
LA PAMPA,0,Trebolares,460,--,0,--,--,--,0,--,0,0,421050500,"-35,5855840986961",0
LA PAMPA,Puelén,25 de Mayo,00,--,--,--,0,--,SI,0,SI,SI,421120200,0,"-67,7172958236186"
0,Puelén,Casa de Piedra,1540,0,--,--,--,0,SI,0,--,--,00,0,"-67,1709263654639"
LA PAMPA,0,Puelén,3570,--,0,SI,--,SI,0,SI,--,0,421120100,"-37,3400655492209","-67,6218500509991"
LA PAMPA,0,0,28040,--,0,0,SI,SI,0,SI,0,0,421190100,"-36,1513889624763",0
LA PAMPA,0,0,320,--,0,0,--,--,0,0,--,--,421190200,0,"-63,9040708614432"
LA PAMPA,Quemú Quemú,0,8030,--,--,0,SI,SI,--,SI,SI,SI,00,0,"-63,5121543730908"
0,San Carlos,Barrio Carrasco,00,0,--,--,0,0,--,--,0,--,500910050,"-33,8321066130502",0
MENDOZA,San Carlos,Barrio El Cepillo,00,--,--,--,0,--,SI,--,0,0,500910100,"-33,8386533809471",0
MENDOZA,San Carlos,Chilecito,00,--,--,--,0,0,SI,0,SI,SI,00,0,"-69,0804633582269"
0,San Carlos,Eugenio Bustos,55910,0,--,--,--,0,SI,0,SI,SI,500910300,0,"-69,0729045258216"
MENDOZA,San Carlos,0,82410,SI,0,0,--,SI,SI,SI,SI,0,500910400,"-33,7386757381913","-69,1281255649691"
MENDOZA,0,Pareditas,10210,--,0,--,SI,--,0,SI,0,SI,500910500,"-33,9452563037172",0
0,San Carlos,San Carlos,38860,0,SI,--,--,0,SI,0,SI,SI,00,0,"-69,0490909178745"
0,San Martín,Alto Salvador,00,0,--,--,0,0,SI,--,--,--,00,"-33,0359716817131","-68,4708407197208"
MENDOZA,San Martín,0,16270,--,--,0,SI,--,SI,--,0,0,500980200,"-33,1195037386563",0
MENDOZA,0,0,4030,--,0,0,--,--,0,--,--,0,500980300,"-33,0411467362082","-68,3541527366296"
MENDOZA,San Martín,Barrio Emanuel,00,--,--,--,0,--,--,0,--,--,500980400,0,"-68,4100199226668"
0,San Martín,Barrio La Estación,00,0,--,--,0,0,--,--,--,--,00,"-33,155290161095","-68,3543621643557"
0,San Martín,Barrio Los Charabones,2270,0,--,--,--,0,--,--,--,0,500980500,"-32,9785115683367","-68,3051018239824"
0,San Martín,Barrio Ntra Sra De Fátima,00,0,--,--,0,--,--,--,0,0,500980550,"-33,1309714824444",0
MENDOZA,0,Chapanay,14860,--,0,SI,SI,--,0,SI,SI,SI,00,"-32,9801177295667","-68,4765253845307"
MENDOZA,San Martín,0,5500,--,--,0,--,--,0,0,--,--,00,0,"-68,4594029398778"
0,San Martín,El Espino,00,0,--,--,0,0,SI,--,0,--,500980730,"-33,077333062302",0
0,San Martín,El Ramblón,1590,0,--,--,--,0,SI,--,0,0,500980770,"-33,1617709736953",0
0,San Martín,Montecaseros,11060,0,--,--,0,0,SI,0,SI,SI,00,0,"-68,3936801268915"
MENDOZA,San Martín,Nueva California,00,--,--,--,0,--,SI,--,--,--,00,"-32,7450606095364","-68,335450804198"
MENDOZA,0,El Zampal,1770,--,0,--,--,--,0,--,0,0,501260350,"-33,3989500475535",0
MENDOZA,San Rafael,0,2710,--,--,0,--,--,--,SI,SI,0,501052400,"-34,7605998347692","-68,0374059028043"
MENDOZA,0,0,1770,--,0,0,SI,--,0,--,--,SI,00,"-33,1912015360595","-68,2809624398751"
MENDOZA,0,Barrio María Auxiliadora,940,--,0,--,--,--,0,0,SI,SI,501120200,0,"-68,1826758332982"
0,Santa Rosa,Barrio Molina Cabrera,00,0,--,--,0,0,--,--,--,0,501120300,"-33,1297119555186","-68,2037878560507"
0,Santa Rosa,La Dormida,22700,0,--,--,SI,0,SI,SI,0,0,501120400,"-33,3499243562079",0
MENDOZA,0,Las Catitas,36210,--,0,--,--,--,0,0,SI,SI,501120500,0,"-68,0532182373693"
MENDOZA,Santa Rosa,0,25090,--,--,0,SI,--,SI,SI,--,--,00,"-33,2544227888887","-68,1567438797332"
MENDOZA,Tunuyán,Barrio San Cayetano,00,--,--,--,0,--,--,--,0,--,501190100,"-33,6339135898779",0
0,Tunuyán,Campo Los Andes,5380,0,SI,--,--,0,--,--,--,0,501190200,"-33,707078744557","-69,1826331369796"
MENDOZA,Tunuyán,0,21690,--,--,0,--,--,SI,0,SI,SI,501190300,0,"-69,1126485401013"
MENDOZA,0,El Manzano,260,--,0,0,--,--,0,0,SI,SI,00,0,"-69,3350878551815"
MENDOZA,0,Los Sauces,6610,--,0,--,SI,--,0,SI,0,0,501190500,"-33,5952101670008",0
MENDOZA,0,0,288590,SI,0,0,SI,--,0,SI,0,SI,501190600,"-33,5775549686559",0
0,Tunuyán,Vista Flores,43580,0,--,--,--,0,SI,SI,SI,SI,00,0,"-69,1646922660824"
0,Tupungato,Barrio Belgrano Norte,00,0,--,--,0,0,--,0,--,--,501260100,0,"-69,1359513617454"
MENDOZA,0,0,17130,--,--,0,--,--,SI,SI,0,0,501260200,"-33,4689491349532",0
MENDOZA,0,El Peral,5410,--,0,--,--,--,0,--,--,0,501260300,"-33,3706550679362","-69,1923487111206"
CORDOBA,0,0,162380,SI,0,0,SI,SI,0,0,SI,SI,00,0,"-62,7187948274612"
CORDOBA,0,Marull,17910,--,0,--,SI,SI,0,0,SI,SI,141402800,0,"-62,8258401081139"
0,San Justo,Miramar,00,0,SI,--,0,0,SI,SI,0,0,141402900,"-30,9145163516027","-62,6749183796469"
0,San Justo,Morteros,168900,0,--,--,SI,0,--,SI,0,SI,141403000,"-30,7107058083835",0
0,San Justo,Plaza Luxardo,900,0,--,--,--,0,SI,0,--,--,141403100,0,"-62,2291672872465"
CORDOBA,San Justo,Plaza San Francisco,00,--,--,--,0,--,SI,--,--,SI,00,"-31,3698057980989","-62,0980386090508"
CORDOBA,0,0,53370,SI,0,0,SI,--,0,SI,0,SI,141403300,"-31,0139211475279",0
CORDOBA,San Justo,0,3640,--,--,0,--,--,SI,SI,0,0,141403400,"-31,5496022220548",0
CORDOBA,San Justo,Sacanta,00,--,SI,--,0,SI,SI,SI,SI,SI,00,"-31,6633035739729","-63,0453212093259"
0,San Justo,San Francisco,00,0,SI,--,0,0,SI,0,SI,SI,141403600,0,"-62,0866336146078"
JUJUY,0,Valle Colorado,1460,--,0,--,--,--,0,--,--,0,381050500,"-23,4570103207588","-64,9437440496263"
JUJUY,0,0,5380,--,0,0,--,--,0,--,0,--,381050600,"-23,4755402454172",0
0,San Justo,Saturnino María Laspiur,24960,0,SI,--,--,0,--,SI,SI,SI,00,"-31,7029319509565","-62,4840180855351"
0,San Justo,Seeber,00,0,--,--,0,0,--,0,--,SI,00,0,"-61,9737374276269"
CORDOBA,San Justo,Toro Pujio,00,SI,--,--,0,--,--,SI,0,0,141403900,"-31,1090401829574",0
0,San Justo,Tránsito,00,0,--,--,0,0,SI,SI,SI,0,141404000,"-31,4251109532295","-63,1954038579264"
CORDOBA,San Justo,0,00,--,--,0,--,--,--,0,--,--,141400700,0,"-62,8197328817386"
CORDOBA,0,Villa Concepción del Tío,18480,--,0,--,--,--,0,SI,SI,SI,00,"-31,3224689015774","-62,8144745758859"
0,San Justo,Villa del Tránsito,00,0,--,--,0,0,SI,--,0,0,141404300,"-31,4474037687006",0
CORDOBA,San Justo,Villa San Esteban,00,--,--,--,0,--,SI,--,0,--,141404400,"-31,6335474004986",0
0,Santa María,Alta Gracia,00,0,SI,--,0,0,SI,SI,SI,SI,00,"-31,6576798267691","-64,4288214061936"
0,Santa María,Anisacate,29910,0,--,--,--,0,SI,0,--,--,00,0,"-64,4144863418681"
CORDOBA,0,0,12770,--,0,0,--,--,0,--,--,0,141470300,"-31,4426508165936","-64,3178623084579"
CORDOBA,0,Barrio Las Quintas,00,--,0,--,--,--,0,--,0,--,141472200,"-31,5502925188794",0
CORDOBA,0,Barrio Villa del Parque,00,--,0,--,--,--,0,0,--,--,00,0,"-64,532077974826"
CORDOBA,Santa María,0,8410,--,--,0,--,--,--,SI,SI,SI,00,"-31,557666956067","-64,194465844878"
0,Santa María,Campos del Virrey,00,0,--,--,--,0,--,--,0,0,141470550,"-31,5854354142154",0
CORDOBA,Santa María,Caseros Centro,00,--,--,--,0,--,--,--,--,0,141470600,"-31,5292561486201","-64,1688666057858"
CORDOBA,Santa María,0,550,--,--,0,--,--,--,--,--,--,00,0,"-64,4124514041777"
CORDOBA,0,0,2010,--,0,0,--,--,0,0,SI,SI,141470700,0,"-64,3939272186065"
0,Río Primero,Piquillín,13470,0,--,--,--,0,--,SI,0,0,141052100,"-31,2995844445842",0
0,Río Primero,Plaza de Mercedes,00,0,--,--,0,0,--,--,0,--,141052200,"-30,9780514540426",0
CORDOBA,0,Pueblo Comechingones,2870,--,0,--,--,--,0,0,--,SI,00,0,"-63,6075820921855"
CORDOBA,0,0,70440,SI,0,0,SI,--,0,0,SI,SI,141052400,0,"-63,621866727412"
CORDOBA,Río Primero,0,840,--,--,0,--,--,--,--,0,--,141052500,"-31,2897282303946",0
CORDOBA,0,0,77610,SI,0,--,SI,--,0,SI,0,0,141052600,"-31,1514772066717",0
CORDOBA,Río Primero,Villa Fontana,00,--,--,--,0,--,SI,0,--,SI,141052700,0,"-63,1159181990178"
0,Río Seco,Cerro Colorado,2250,0,--,--,--,0,SI,--,SI,SI,00,"-30,0960599330651","-63,9287731727735"
CORDOBA,0,0,1500,--,0,0,--,--,0,--,--,0,141120200,"-30,0139606979963","-63,8503752152119"
CORDOBA,Río Seco,0,1660,--,--,0,--,--,--,--,0,0,141120300,"-29,9247226351086",0
CORDOBA,0,0,5420,--,0,0,--,--,--,--,--,--,00,"-29,7227092489555","-63,5149951918634"
CORDOBA,0,La Rinconada,1060,--,0,--,--,--,0,0,--,SI,141120500,0,"-62,8301426342643"
CORDOBA,Río Seco,Los Hoyos,00,--,--,--,0,0,--,--,0,0,141120600,"-29,802434071812",0
0,Río Seco,Puesto de Castro,1660,0,--,--,--,0,--,--,0,--,141120700,"-30,2390823848323",0
0,Río Seco,Rayo Cortado,00,0,--,--,0,0,SI,0,--,--,141120800,0,"-63,8249818238142"
CORDOBA,Río Seco,San Pedro de Gütemberg,00,--,--,--,0,--,--,0,--,--,00,0,"-63,5610809474438"
CORDOBA,0,0,2190,--,0,0,--,--,0,--,0,SI,141121000,"-30,1174756551011",0
CORDOBA,Río Seco,0,24810,--,--,0,SI,--,--,SI,0,0,141121100,"-30,1614462636479",0
CORDOBA,Río Seco,Villa Candelaria,00,--,--,--,0,--,--,--,--,--,00,"-29,8162963199276","-63,3548391354923"
0,San Justo,Arroyito,221470,0,SI,--,SI,0,SI,0,SI,SI,00,0,"-63,0503444103203"
CORDOBA,0,Balnearia,61050,--,0,--,--,--,0,SI,SI,0,141400400,"-31,0107075696975","-62,6671044005114"
CORDOBA,San Justo,0,98900,SI,--,0,SI,--,--,SI,0,0,141400500,"-30,8665250177702",0
0,San Justo,Colonia 10 de Julio,730,0,--,--,--,0,--,--,--,--,00,"-30,5273759974763","-62,114218229406"
0,San Justo,Colonia Anita,00,0,--,--,0,--,SI,0,--,--,00,0,"-62,2135862922774"
CORDOBA,San Justo,Colonia Iturraspe,00,--,--,--,0,--,--,--,0,--,141402150,"-31,2071433242951",0
0,San Justo,Colonia Las Pichanas,00,0,--,--,0,0,SI,--,--,0,141400800,"-31,2454066292387","-62,9256664887207"
CORDOBA,San Justo,0,11530,--,SI,0,SI,SI,SI,0,SI,SI,00,0,"-62,3639645596989"
CORDOBA,0,0,3140,--,0,0,--,--,0,SI,--,SI,00,"-31,6304966252155","-62,3663613505205"
0,San Justo,Colonia San Bartolomé,00,0,--,--,0,0,SI,SI,--,0,141401100,"-31,528322298444","-62,7244933856141"
CORDOBA,San Justo,Colonia San Pedro,00,--,--,--,0,--,--,--,0,--,141401200,"-30,7836021597954",0
0,San Justo,Colonia Santa María,630,0,--,--,--,0,--,0,--,--,00,0,"-62,4278882105043"
CORDOBA,San Justo,Colonia Valtelina,00,0,--,--,0,--,--,--,--,--,00,"-31,0529548297979","-62,235437860737"
CORDOBA,0,Colonia Vignaud,7220,SI,0,--,SI,--,0,SI,0,SI,141401500,"-30,8416242298498",0
CORDOBA,Calamuchita,0,200,--,--,0,--,--,0,--,--,0,140071400,"-32,2989441032587","-64,7254379234594"
CORDOBA,Calamuchita,0,00,--,--,0,--,--,--,--,--,--,00,"-31,916666666667","-64,238888888889"
CORDOBA,0,0,440,--,0,0,--,--,0,0,--,--,00,0,"-64,4641636844138"
CORDOBA,Calamuchita,Río de los Sauces,00,--,--,--,0,--,SI,SI,SI,0,140071700,"-32,5265595269976","-64,5869530802431"
0,Calamuchita,San Agustín,00,0,--,--,0,0,SI,SI,0,0,140071800,"-31,9763155149128",0
CORDOBA,0,San Ignacio (Loteo San Javier),1400,--,0,--,--,--,0,0,--,--,140071900,0,"-64,5163972060979"
CORDOBA,Calamuchita,0,00,--,--,0,--,--,SI,0,SI,SI,00,0,"-64,516944444444"
CORDOBA,Calamuchita,Santa Monica,00,--,--,--,0,0,--,--,0,--,140071700,"-32,0665951444652",0
0,Calamuchita,Santa Rosa de Calamuchita,123950,0,SI,--,SI,0,SI,SI,SI,0,140072100,"-32,0700578177618",0
CORDOBA,0,0,1180,--,0,0,--,--,SI,0,--,--,140072200,0,"-64,3784225873001"
CORDOBA,0,Solar de los Molinos,1270,--,0,--,--,--,0,0,--,--,00,0,"-64,5197802668561"
CORDOBA,0,0,1540,--,0,0,--,--,0,--,0,0,140072400,"-31,9532611007669",0
CORDOBA,Calamuchita,0,4260,--,--,0,--,--,SI,SI,0,SI,140072500,"-32,1863928332037",0
0,Calamuchita,Villa Berna,00,0,--,--,0,0,SI,SI,--,SI,00,"-31,9052382568315","-64,7428823583405"
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,00,--,SI,--,0,--,--,0,--,SI,140071700,0,"-64,5456887371347"
CORDOBA,Calamuchita,0,5060,--,--,0,--,--,SI,SI,0,0,140072700,"-31,9091576117526",0
CORDOBA,0,0,00,--,0,0,--,--,0,--,--,0,140071700,"-31,9091576","-64,54568873"
CORDOBA,0,Devoto,60570,SI,0,--,SI,--,0,0,SI,SI,141401600,0,"-62,3061393858824"
CORDOBA,0,0,17460,--,0,0,--,SI,0,SI,SI,SI,00,"-31,7412330671687","-62,8933443705701"
0,San Justo,El Fortín,16480,0,SI,--,--,0,SI,SI,0,SI,141401800,"-31,9672502352148",0
0,San Justo,El Fuertecito,00,0,--,--,0,0,SI,SI,0,0,141401900,"-31,4039349300198",0
CORDOBA,San Justo,El Tío,00,SI,SI,--,0,--,--,0,SI,SI,00,0,"-62,8284737646901"
0,San Justo,Estación Luxardo,1050,0,--,--,--,0,SI,0,SI,SI,141402100,0,"-62,1333023360613"
CORDOBA,San Justo,0,66200,SI,SI,0,SI,--,SI,SI,SI,0,141402200,"-31,1647319320813",0
CORDOBA,0,La Francia,37200,SI,0,0,SI,--,0,SI,0,SI,141402300,"-31,406437919327",0
0,San Justo,La Paquita,00,0,--,--,0,0,SI,0,--,SI,00,0,"-62,2154361817056"
CORDOBA,San Justo,La Tordilla,00,SI,--,--,0,--,SI,SI,SI,SI,00,"-31,2352452196552","-63,0599042713799"
CORDOBA,0,0,13200,--,0,0,SI,--,0,SI,0,0,141402600,"-31,801292158779",0
JUJUY,0,Libertador General San Martín (Est Ledesma),466420,SI,0,--,SI,SI,0,SI,SI,0,380350800,"-23,7988475308181","-64,7847435385117"
0,Ledesma,Maíz Negro,00,0,--,--,0,0,--,0,--,--,00,0,"-64,7747416972346"
0,Ledesma,Paulina,4290,0,--,--,--,0,--,--,--,--,00,"-23,8459427825303","-64,7401978591998"
0,Ledesma,Pueblo Ledesma,00,0,--,--,0,0,--,--,SI,0,380350100,"-23,8273072049676","-64,791360563704"
JUJUY,Ledesma,Yuto,00,--,--,--,0,SI,SI,--,0,SI,380351100,"-23,6439908389427",0
JUJUY,0,Carahunco,1620,SI,0,--,--,SI,0,SI,--,--,00,"-24,3137765483739","-65,0785405481684"
JUJUY,Palpalá,0,4020,SI,--,0,--,--,--,0,--,--,00,0,"-65,1738697442674"
JUJUY,Palpalá,Mina 9 de Octubre,00,--,--,--,0,--,--,--,0,--,380420400,"-24,245642700609",0
0,Palpalá,Palpalá (Est Gral Manuel N Savio),00,0,SI,--,0,0,SI,SI,SI,0,380420400,"-24,2660503354304","-65,2120271030598"
JUJUY,Palpalá,Rio Blanco,00,--,--,--,0,--,--,--,SI,SI,00,"-24,2342342593785","-65,2300747773282"
0,Rinconada,Casa Colorada,00,0,--,--,0,0,--,0,--,--,380490030,0,"-66,2828832006347"
JUJUY,Rinconada,0,830,--,--,0,SI,--,--,--,--,0,380490070,"-22,7704435619992","-66,440426993556"
JUJUY,0,Lagunillas de Farallón,2640,--,0,--,SI,--,0,--,0,0,380490100,"-22,4075623428398",0
JUJUY,0,Liviara,460,--,0,--,--,SI,0,0,--,--,00,0,"-66,2677637818035"
JUJUY,0,0,1340,--,0,0,--,SI,0,--,--,--,00,"-22,463222635769","-66,4628647785472"
0,Rinconada,Nuevo Pirquitas,6720,0,--,--,SI,0,--,SI,0,--,380490300,"-22,6869936542959",0
0,Rinconada,Orosmayo,00,0,--,--,0,0,--,--,--,0,380490350,"-22,5564922692659","-66,3517771971731"
JUJUY,Rinconada,0,3510,--,--,0,--,SI,0,0,--,--,00,0,"-66,1609276347876"
JUJUY,0,El Ceibal,1760,--,0,--,SI,--,0,0,--,--,380560100,0,"-65,2818867459585"
0,San Antonio,La Toma,00,0,--,--,--,0,--,--,0,0,380560200,"-24,3374800000056",0
JUJUY,El Carmen,Puesto Viejo,00,--,SI,--,0,SI,--,SI,0,SI,380141000,"-24,4823598416465",0
JUJUY,0,0,930,--,0,--,--,--,0,0,--,--,00,0,"-64,9424207944567"
JUJUY,El Carmen,0,450,--,--,0,--,--,--,0,--,SI,380141200,0,"-64,9958370634563"
JUJUY,0,0,520,--,0,0,--,--,0,--,0,--,380280030,"-23,0996196486859",0
JUJUY,0,Cianzo,760,--,0,--,--,--,0,--,--,0,380280070,"-23,1510060722338","-65,127531756215"
0,Humahuaca,Coctaca,00,0,--,--,0,0,--,0,--,--,380280100,0,"-65,2973378850934"
0,Humahuaca,El Aguilar,22640,0,--,--,--,0,--,0,SI,SI,00,0,"-65,6779050336532"
JUJUY,0,Hipólito Yrigoyen (Est Iturbe),4560,--,0,--,SI,--,0,--,--,0,380280300,"-22,978267572073","-65,3537794942853"
JUJUY,0,0,102560,SI,0,0,--,SI,SI,SI,0,SI,380280400,"-23,2026118920444",0
JUJUY,0,0,1440,--,0,0,--,--,0,0,--,SI,380280430,0,"-65,1333482063984"
JUJUY,0,Palca de Varas,1030,--,0,--,--,--,0,0,--,--,00,0,"-65,1160803501257"
0,Humahuaca,Rodero,00,0,--,--,0,0,--,--,0,--,380280470,"-23,0621288433346",0
0,Humahuaca,Tres Cruces,3760,0,--,--,SI,0,--,--,0,0,380280500,"-22,9172890384617",0
0,Humahuaca,Uquía (Est Senador Pérez),5080,0,--,--,0,0,--,SI,--,--,00,"-23,3018065170017","-65,3575618341785"
JUJUY,Ledesma,Bananal,00,--,--,--,0,--,--,0,--,--,380350100,0,"-64,5013724325995"
JUJUY,0,Bermejito,1450,--,0,--,--,--,0,--,0,0,380350200,"-23,7870506884017",0
JUJUY,Ledesma,0,53360,SI,--,0,--,SI,SI,SI,0,SI,380350300,"-23,7395269322752",0
JUJUY,Ledesma,Calilegua,00,--,SI,--,0,SI,SI,0,SI,SI,380350400,0,"-64,766556217593"
0,Ledesma,Chalicán,00,0,--,--,0,0,SI,--,--,SI,00,"-24,0708657869155","-64,8037328279296"
JUJUY,0,Fraile Pintado,133000,SI,0,--,--,SI,0,SI,0,SI,380350600,"-23,9366734846348",0
JUJUY,0,0,1380,--,0,0,--,--,0,--,--,0,380350700,"-23,7628935085037","-64,7268036826305"
0,Capital,Laguna Brava,33140,0,--,--,--,0,--,0,SI,SI,00,0,"-58,7167656641361"
0,Capital,Riachuelo,00,0,--,--,0,0,SI,SI,SI,SI,00,"-27,5811452851025","-58,7419831223036"
CORRIENTES,Capital,San Cayetano,00,--,--,--,0,SI,--,--,--,0,180210500,"-27,5712103716288","-58,6958799100026"
0,Concepción,Concepción,40220,0,--,--,--,0,SI,SI,0,0,180280100,"-28,3924910085097",0
CORRIENTES,Concepción,0,71430,--,--,0,--,--,SI,SI,--,SI,00,"-28,2674256970164","-58,1220612497619"
CORRIENTES,0,Tabay,16870,--,0,0,--,SI,0,0,--,SI,180280300,0,"-58,2862966985736"
0,Concepción,Tatacua,00,0,--,--,0,0,--,--,0,SI,180280400,"-28,3720748439642",0
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,00,--,--,--,0,SI,SI,--,0,0,180350100,"-29,9787827263917",0
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,00,SI,--,--,0,0,SI,0,SI,SI,180350200,0,"-58,049945341682"
0,Curuzú Cuatiá,Perugorría,30430,0,--,--,--,0,SI,SI,--,SI,00,"-29,3404796154785","-58,6080890462901"
CORRIENTES,0,0,7070,SI,0,0,--,SI,SI,SI,0,0,180420100,"-27,7035440870919",0
CORRIENTES,0,Empedrado,92580,SI,0,--,--,SI,0,SI,SI,0,180420200,"-27,9524556932224","-58,8074763893306"
CORDOBA,0,0,62170,SI,0,0,--,--,0,SI,SI,SI,00,"-32,9175280341379","-62,4576576002351"
CORDOBA,Marcos Juárez,0,00,--,--,0,--,--,--,0,--,--,00,0,"-62,31"
0,Marcos Juárez,Saira,00,0,--,--,0,0,--,SI,--,0,140632100,"-32,406411636801","-62,1029831790036"
CORDOBA,Marcos Juárez,Saladillo,00,--,--,--,0,--,--,SI,0,--,140632200,"-32,9331604883654",0
CORDOBA,Marcos Juárez,0,260,SI,--,0,--,--,--,0,--,--,140632300,0,"-62,3306744044274"
CORDOBA,0,0,3030,--,0,0,SI,--,0,0,--,SI,00,0,"-65,2775888503175"
0,Minas,El Chacho,1540,0,--,--,SI,0,SI,--,0,--,140700200,"-30,8017974058313",0
CORDOBA,Minas,Estancia de Guadalupe,00,0,--,--,0,--,SI,SI,0,0,140700300,"-31,1242101609074",0
CORDOBA,0,Guasapampa,1290,--,0,--,--,--,0,0,--,--,140700400,0,"-65,3281875063158"
CORDOBA,Minas,0,2070,--,--,0,--,--,0,--,--,--,00,"-31,0350257440514","-65,3453122247049"
CORDOBA,Minas,0,13110,SI,--,0,SI,--,SI,SI,0,0,140700600,"-31,175590415787",0
CORDOBA,0,0,1120,--,0,0,--,--,0,--,0,--,140700700,"-31,2496924733149",0
CORDOBA,Minas,Tosno,00,--,--,--,0,--,SI,0,--,--,00,0,"-65,3099277411768"
0,Pocho,Chancani,00,0,--,--,0,0,SI,0,--,SI,140770100,0,"-65,4453421341012"
CORDOBA,0,Las Palmas,430,--,0,--,--,--,0,--,0,--,140770200,"-31,3800076236386",0
CORDOBA,Pocho,0,1570,--,--,0,--,--,SI,--,--,0,140770300,"-31,3754115021879","-65,0386011461094"
CORDOBA,0,Salsacate,12750,SI,0,--,SI,SI,0,0,SI,SI,00,0,"-65,0910260595287"
CORDOBA,Pocho,0,850,--,--,0,--,--,SI,0,--,--,140770500,0,"-64,9131949666644"
0,Pocho,Tala Cañada,1830,0,--,--,--,0,SI,SI,0,0,140770600,"-31,3590179990726","-64,9638128897381"
0,Esquina,Esquina,00,0,--,--,0,SI,SI,SI,0,SI,180490100,"-30,0159284150174",0
CORRIENTES,Esquina,Pueblo Libertador,00,--,--,--,0,SI,--,0,--,SI,180490200,0,"-59,3906028568407"
0,General Alvear,Alvear,00,0,--,--,0,0,--,SI,SI,SI,00,"-29,0985990956679","-56,5521631297617"
